date,zone,store_id,demand,event,overload_risk
2026-11-03,Industrial,IN-011,2171.44,None,1.0
2026-11-03,Industrial,IN-012,2431.58,None,1.0
2026-11-03,Port,PO-013,1108.93,None,0.903
2026-11-03,Port,PO-014,1136.76,None,0.901
2026-11-03,Airport,AI-015,849.31,None,0.853
2026-11-03,Airport,AI-016,1393.1,None,1.0
2026-11-03,North,NO-017,885.79,None,0.804
2026-11-03,North,NO-018,1576.99,None,1.0
2026-11-03,North,NO-019,876.29,None,0.794
2026-11-03,South,SO-020,929.07,None,0.82
2026-11-03,South,SO-021,1441.55,None,1.0
2026-11-03,South,SO-022,1548.37,None,1.0
2026-11-03,Center,CE-023,1945.06,None,1.0
2026-11-03,Center,CE-024,2036.5,None,1.0
2026-11-03,Center,CE-025,804.41,None,0.697
2026-11-03,Center,CE-026,1841.44,None,1.0
2026-11-04,Urban,UR-001,1127.84,None,0.836
2026-11-04,Urban,UR-002,1679.12,None,1.0
2026-11-04,Urban,UR-003,962.44,None,0.792
2026-11-04,Urban,UR-004,1509.27,None,0.961
2026-11-04,Urban,UR-005,2891.48,None,1.0
2026-11-04,Suburban,SU-006,913.74,None,0.895
2026-11-04,Suburban,SU-007,1050.81,None,0.949
2026-11-04,Suburban,SU-008,1016.46,None,0.967
2026-11-04,Suburban,SU-009,1298.1,None,1.0
2026-11-04,Industrial,IN-010,1548.51,None,0.934
2026-11-04,Industrial,IN-011,2229.11,None,1.0
2026-11-04,Industrial,IN-012,2024.27,None,1.0
2026-11-04,Port,PO-013,1140.8,None,0.918
2026-11-04,Port,PO-014,1392.03,None,1.0
2026-11-04,Airport,AI-015,1002.2,None,0.938
2026-11-04,Airport,AI-016,953.73,None,0.847
2026-11-04,North,NO-017,988.86,None,0.859
2026-11-04,North,NO-018,1139.1,None,0.914
2026-11-04,North,NO-019,1535.47,None,1.0
2026-11-04,South,SO-020,862.21,None,0.784
2026-11-04,South,SO-021,969.78,None,0.821
2026-11-04,South,SO-022,1175.35,None,0.93
2026-11-04,Center,CE-023,1270.82,None,0.888
2026-11-04,Center,CE-024,1887.18,None,1.0
2026-11-04,Center,CE-025,1370.33,None,0.948
2026-11-04,Center,CE-026,1236.01,None,0.813
2026-11-05,Urban,UR-001,1247.14,None,0.888
2026-11-05,Urban,UR-002,1583.91,None,1.0
2026-11-05,Urban,UR-003,1627.98,None,1.0
2026-11-05,Urban,UR-004,1192.42,None,0.831
2026-11-05,Urban,UR-005,1681.0,None,1.0
2026-11-05,Suburban,SU-006,949.96,None,0.919
2026-11-05,Suburban,SU-007,1256.62,None,1.0
2026-11-05,Suburban,SU-008,912.67,None,0.9
2026-11-05,Suburban,SU-009,774.69,None,0.779
2026-11-05,Industrial,IN-010,1844.22,None,1.0
2026-11-05,Industrial,IN-011,1581.15,None,0.935
2026-11-05,Industrial,IN-012,1519.33,None,0.878
2026-11-05,Port,PO-013,971.48,None,0.837
2026-11-05,Port,PO-014,1475.75,None,1.0
2026-11-05,Airport,AI-015,1260.16,None,1.0
2026-11-05,Airport,AI-016,1458.93,None,1.0
2026-11-05,North,NO-017,1071.91,None,0.904
2026-11-05,North,NO-018,980.47,None,0.832
2026-11-05,North,NO-019,1784.19,None,1.0
2026-11-05,South,SO-020,1228.97,None,0.979
2026-11-05,South,SO-021,1004.44,None,0.839
2026-11-05,South,SO-022,1596.29,None,1.0
2026-11-05,Center,CE-023,1853.92,None,1.0
2026-11-05,Center,CE-024,1960.48,None,1.0
2026-11-05,Center,CE-025,1394.42,None,0.959
2026-11-05,Center,CE-026,1419.29,None,0.883
2026-11-06,Urban,UR-001,1276.25,None,0.901
2026-11-06,Urban,UR-002,1909.32,None,1.0
2026-11-06,Urban,UR-003,1096.13,None,0.855
2026-11-06,Urban,UR-004,1189.56,None,0.829
2026-11-06,Urban,UR-005,1815.91,None,1.0
2026-11-06,Suburban,SU-006,997.85,None,0.949
2026-11-06,Suburban,SU-007,943.56,None,0.884
2026-11-06,Suburban,SU-008,900.98,None,0.893
2026-11-06,Suburban,SU-009,641.35,None,0.698
2026-11-06,Industrial,IN-010,1901.45,None,1.0
2026-11-06,Industrial,IN-011,2389.67,None,1.0
2026-11-06,Industrial,IN-012,1879.47,None,1.0
2026-11-06,Port,PO-013,1886.95,None,1.0
2026-11-06,Port,PO-014,1372.79,None,1.0
2026-11-06,Airport,AI-015,451.37,None,0.634
2026-11-06,Airport,AI-016,949.84,None,0.845
2026-11-06,North,NO-017,549.1,None,0.622
2026-11-06,North,NO-018,1835.32,None,1.0
2026-11-06,North,NO-019,1262.47,None,1.0
2026-11-06,South,SO-020,1018.6,None,0.867
2026-11-06,South,SO-021,1410.01,None,1.0
2026-11-06,South,SO-022,1542.66,None,1.0
2026-11-06,Center,CE-023,1731.92,None,1.0
2026-11-06,Center,CE-024,2036.15,None,1.0
2026-11-06,Center,CE-025,1330.58,None,0.931
2026-11-06,Center,CE-026,1399.7,None,0.875
2026-11-07,Urban,UR-001,2195.17,None,1.0
2026-11-07,Urban,UR-002,1643.43,None,1.0
2026-11-07,Urban,UR-003,1582.64,None,1.0
2026-11-07,Urban,UR-004,1715.91,None,1.0
2026-11-07,Urban,UR-005,1773.88,None,1.0
2026-11-07,Suburban,SU-006,1329.27,None,1.0
2026-11-07,Suburban,SU-007,1120.12,None,0.991
2026-11-07,Suburban,SU-008,1320.06,None,1.0
2026-11-07,Suburban,SU-009,1593.63,None,1.0
2026-11-07,Industrial,IN-010,1425.47,None,0.888
2026-11-07,Industrial,IN-011,1366.31,None,0.857
2026-11-07,Industrial,IN-012,1985.0,None,1.0
2026-11-07,Port,PO-013,1552.22,None,1.0
2026-11-07,Port,PO-014,1324.9,None,0.989
2026-11-07,Airport,AI-015,1174.16,None,1.0
2026-11-07,Airport,AI-016,1579.41,None,1.0
2026-11-07,North,NO-017,896.24,None,0.809
2026-11-07,North,NO-018,1714.91,None,1.0
2026-11-07,North,NO-019,1445.56,None,1.0
2026-11-07,South,SO-020,1335.46,None,1.0
2026-11-07,South,SO-021,1815.52,None,1.0
2026-11-07,South,SO-022,1751.31,None,1.0
2026-11-07,Center,CE-023,1730.24,None,1.0
2026-11-07,Center,CE-024,2016.41,None,1.0
2026-11-07,Center,CE-025,1667.0,None,1.0
2026-11-07,Center,CE-026,2234.21,None,1.0
2026-11-08,Urban,UR-001,2172.36,None,1.0
2026-11-08,Urban,UR-002,1228.48,None,0.856
2026-11-08,Urban,UR-003,1987.78,None,1.0
2026-11-08,Urban,UR-004,2203.68,None,1.0
2026-11-08,Urban,UR-005,992.93,None,0.739
2026-11-08,Suburban,SU-006,1167.88,None,1.0
2026-11-08,Suburban,SU-007,1290.83,None,1.0
2026-11-08,Suburban,SU-008,877.42,None,0.877
2026-11-08,Suburban,SU-009,972.98,None,0.899
2026-11-08,Industrial,IN-010,1359.81,None,0.863
2026-11-08,Industrial,IN-011,1704.07,None,0.981
2026-11-08,Industrial,IN-012,2078.31,None,1.0
2026-11-08,Port,PO-013,1604.86,None,1.0
2026-11-08,Port,PO-014,1555.07,None,1.0
2026-11-08,Airport,AI-015,1526.38,None,1.0
2026-11-08,Airport,AI-016,749.07,None,0.748
2026-11-08,North,NO-017,1433.32,None,1.0
2026-11-08,North,NO-018,1214.44,None,0.953
2026-11-08,North,NO-019,1487.54,None,1.0
2026-11-08,South,SO-020,1486.0,None,1.0
2026-11-08,South,SO-021,1190.34,None,0.934
2026-11-08,South,SO-022,1446.79,None,1.0
2026-11-08,Center,CE-023,1568.54,None,1.0
2026-11-08,Center,CE-024,2312.52,None,1.0
2026-11-08,Center,CE-025,2358.74,None,1.0
2026-11-08,Center,CE-026,2205.53,None,1.0
2026-11-09,Urban,UR-001,459.06,None,0.542
2026-11-09,Urban,UR-002,1273.66,None,0.875
2026-11-09,Urban,UR-003,1728.17,None,1.0
2026-11-09,Urban,UR-004,1302.25,None,0.876
2026-11-09,Urban,UR-005,2049.37,None,1.0
2026-11-09,Suburban,SU-006,840.19,None,0.848
2026-11-09,Suburban,SU-007,1253.7,None,1.0
2026-11-09,Suburban,SU-008,917.73,None,0.903
2026-11-09,Suburban,SU-009,1190.23,None,1.0
2026-11-09,Industrial,IN-010,2371.7,None,1.0
2026-11-09,Industrial,IN-011,2181.33,None,1.0
2026-11-09,Industrial,IN-012,2852.7,None,1.0
2026-11-09,Port,PO-013,1323.2,None,1.0
2026-11-09,Port,PO-014,1346.82,None,0.999
2026-11-09,Airport,AI-015,1274.46,None,1.0
2026-11-09,Airport,AI-016,1613.09,None,1.0
2026-11-09,North,NO-017,1178.67,None,0.962
2026-11-09,North,NO-018,1531.53,None,1.0
2026-11-09,North,NO-019,1234.0,None,0.985
2026-11-09,South,SO-020,707.64,None,0.702
2026-11-09,South,SO-021,1010.94,None,0.842
2026-11-09,South,SO-022,1155.81,None,0.92
2026-11-09,Center,CE-023,992.16,None,0.768
2026-11-09,Center,CE-024,1938.8,None,1.0
2026-11-09,Center,CE-025,1273.14,None,0.905
2026-11-09,Center,CE-026,1476.13,None,0.905
2026-11-10,Urban,UR-001,1296.95,None,0.91
2026-11-10,Urban,UR-002,1034.04,None,0.775
2026-11-10,Urban,UR-003,1595.33,None,1.0
2026-11-10,Urban,UR-004,1973.75,None,1.0
2026-11-10,Urban,UR-005,1723.97,None,1.0
2026-11-10,Suburban,SU-006,1200.55,None,1.0
2026-11-10,Suburban,SU-007,752.35,None,0.768
2026-11-10,Suburban,SU-008,1115.46,None,1.0
2026-11-10,Suburban,SU-009,1209.23,None,1.0
2026-11-10,Industrial,IN-010,2271.69,None,1.0
2026-11-10,Industrial,IN-011,2260.34,None,1.0
2026-11-10,Industrial,IN-012,2390.49,None,1.0
2026-11-10,Port,PO-013,1798.21,None,1.0
2026-11-10,Port,PO-014,1060.45,None,0.865
2026-11-10,Airport,AI-015,1695.55,None,1.0
2026-11-10,Airport,AI-016,1536.61,None,1.0
2026-11-10,North,NO-017,1201.95,None,0.975
2026-11-10,North,NO-018,1372.53,None,1.0
2026-11-10,North,NO-019,795.1,None,0.75
2026-11-10,South,SO-020,1115.85,None,0.919
2026-11-10,South,SO-021,1375.84,None,1.0
2026-11-10,South,SO-022,1542.23,None,1.0
2026-11-10,Center,CE-023,1500.62,None,0.987
2026-11-10,Center,CE-024,1516.48,None,0.893
2026-11-10,Center,CE-025,1370.91,None,0.949
2026-11-10,Center,CE-026,1556.2,None,0.935
2026-11-11,Urban,UR-001,1281.26,None,0.903
2026-11-11,Urban,UR-002,968.61,None,0.747
2026-11-11,Urban,UR-003,1964.64,None,1.0
2026-11-11,Urban,UR-004,1843.39,None,1.0
2026-11-11,Urban,UR-005,1895.78,None,1.0
2026-11-11,Suburban,SU-006,1058.23,None,0.988
2026-11-11,Suburban,SU-007,1081.92,None,0.968
2026-11-11,Suburban,SU-008,1169.07,None,1.0
2026-11-11,Suburban,SU-009,1188.89,None,1.0
2026-11-11,Industrial,IN-010,2031.62,None,1.0
2026-11-11,Industrial,IN-011,2650.7,None,1.0
2026-11-11,Industrial,IN-012,2593.42,None,1.0
2026-11-11,Port,PO-013,1359.05,None,1.0
2026-11-11,Port,PO-014,1387.07,None,1.0
2026-11-11,Airport,AI-015,520.78,None,0.672
2026-11-11,Airport,AI-016,1085.88,None,0.911
2026-11-11,North,NO-017,867.72,None,0.794
2026-11-11,North,NO-018,1104.25,None,0.896
2026-11-11,North,NO-019,1329.29,None,1.0
2026-11-11,South,SO-020,1079.03,None,0.899
2026-11-11,South,SO-021,1169.44,None,0.923
2026-11-11,South,SO-022,1242.94,None,0.965
2026-11-11,Center,CE-023,1999.53,None,1.0
2026-11-11,Center,CE-024,1360.33,None,0.836
2026-11-11,Center,CE-025,1201.72,None,0.873
2026-11-11,Center,CE-026,2108.53,None,1.0
2026-11-12,Urban,UR-001,1342.74,None,0.93
2026-11-12,Urban,UR-002,1337.78,None,0.902
2026-11-12,Urban,UR-003,640.88,None,0.641
2026-11-12,Urban,UR-004,1686.2,None,1.0
2026-11-12,Urban,UR-005,1260.98,None,0.847
2026-11-12,Suburban,SU-006,1035.65,None,0.973
2026-11-12,Suburban,SU-007,1200.4,None,1.0
2026-11-12,Suburban,SU-008,1345.36,None,1.0
2026-11-12,Suburban,SU-009,1174.32,None,1.0
2026-11-12,Industrial,IN-010,2256.73,None,1.0
2026-11-12,Industrial,IN-011,2767.92,None,1.0
2026-11-12,Industrial,IN-012,1709.21,None,0.943
2026-11-12,Port,PO-013,1319.18,None,1.0
2026-11-12,Port,PO-014,1829.75,None,1.0
2026-11-12,Airport,AI-015,1227.47,None,1.0
2026-11-12,Airport,AI-016,1326.88,None,1.0
2026-11-12,North,NO-017,1134.23,None,0.938
2026-11-12,North,NO-018,1274.69,None,0.984
2026-11-12,North,NO-019,1837.71,None,1.0
2026-11-12,South,SO-020,1563.28,None,1.0
2026-11-12,South,SO-021,1256.83,None,0.968
2026-11-12,South,SO-022,1446.13,None,1.0
2026-11-12,Center,CE-023,1718.08,None,1.0
2026-11-12,Center,CE-024,2076.36,None,1.0
2026-11-12,Center,CE-025,1976.3,None,1.0
2026-11-12,Center,CE-026,1503.88,None,0.915
2026-11-13,Urban,UR-001,1411.64,None,0.961
2026-11-13,Urban,UR-002,1737.29,None,1.0
2026-11-13,Urban,UR-003,1596.19,None,1.0
2026-11-13,Urban,UR-004,2066.93,None,1.0
2026-11-13,Urban,UR-005,1205.49,None,0.824
2026-11-13,Suburban,SU-006,1140.4,None,1.0
2026-11-13,Suburban,SU-007,976.42,None,0.904
2026-11-13,Suburban,SU-008,1183.47,None,1.0
2026-11-13,Suburban,SU-009,1136.77,None,0.998
2026-11-13,Industrial,IN-010,1754.63,None,1.0
2026-11-13,Industrial,IN-011,2137.98,None,1.0
2026-11-13,Industrial,IN-012,1647.63,None,0.922
2026-11-13,Port,PO-013,1510.5,None,1.0
2026-11-13,Port,PO-014,1111.1,None,0.889
2026-11-13,Airport,AI-015,1253.28,None,1.0
2026-11-13,Airport,AI-016,1545.98,None,1.0
2026-11-13,North,NO-017,1154.9,None,0.949
2026-11-13,North,NO-018,1267.83,None,0.98
2026-11-13,North,NO-019,1435.92,None,1.0
2026-11-13,South,SO-020,1279.15,None,1.0
2026-11-13,South,SO-021,1874.0,None,1.0
2026-11-13,South,SO-022,1046.24,None,0.864
2026-11-13,Center,CE-023,1271.05,None,0.888
2026-11-13,Center,CE-024,1472.66,None,0.877
2026-11-13,Center,CE-025,1090.9,None,0.824
2026-11-13,Center,CE-026,1517.21,None,0.92
2026-11-14,Urban,UR-001,1692.19,None,1.0
2026-11-14,Urban,UR-002,2618.4,None,1.0
2026-11-14,Urban,UR-003,2165.07,None,1.0
2026-11-14,Urban,UR-004,2386.03,None,1.0
2026-11-14,Urban,UR-005,1601.74,None,0.984
2026-11-14,Suburban,SU-006,1146.17,None,1.0
2026-11-14,Suburban,SU-007,1391.82,None,1.0
2026-11-14,Suburban,SU-008,1202.64,None,1.0
2026-11-14,Suburban,SU-009,1382.86,None,1.0
2026-11-14,Industrial,IN-010,1917.22,None,1.0
2026-11-14,Industrial,IN-011,1709.63,None,0.983
2026-11-14,Industrial,IN-012,1687.24,None,0.936
2026-11-14,Port,PO-013,1840.07,None,1.0
2026-11-14,Port,PO-014,1298.19,None,0.976
2026-11-14,Airport,AI-015,939.71,None,0.903
2026-11-14,Airport,AI-016,1283.99,None,1.0
2026-11-14,North,NO-017,1111.32,None,0.926
2026-11-14,North,NO-018,1120.38,None,0.904
2026-11-14,North,NO-019,1737.14,None,1.0
2026-11-14,South,SO-020,1209.78,None,0.969
2026-11-14,South,SO-021,1414.1,None,1.0
2026-11-14,South,SO-022,1353.1,None,1.0
2026-11-14,Center,CE-023,2115.15,None,1.0
2026-11-14,Center,CE-024,2242.17,None,1.0
2026-11-14,Center,CE-025,1398.87,None,0.961
2026-11-14,Center,CE-026,1904.7,None,1.0
2026-11-15,Urban,UR-001,1629.42,None,1.0
2026-11-15,Urban,UR-002,1075.07,None,0.792
2026-11-15,Urban,UR-003,2529.71,None,1.0
2026-11-15,Urban,UR-004,2002.39,None,1.0
2026-11-15,Urban,UR-005,2128.14,None,1.0
2026-11-15,Suburban,SU-006,1305.33,None,1.0
2026-11-15,Suburban,SU-007,1376.73,None,1.0
2026-11-15,Suburban,SU-008,1316.37,None,1.0
2026-11-15,Suburban,SU-009,1154.69,None,1.0
2026-11-15,Industrial,IN-010,1400.59,None,0.879
2026-11-15,Industrial,IN-011,1759.2,None,1.0
2026-11-15,Industrial,IN-012,2117.89,None,1.0
2026-11-15,Port,PO-013,1030.14,None,0.865
2026-11-15,Port,PO-014,1742.86,None,1.0
2026-11-15,Airport,AI-015,1182.71,None,1.0
2026-11-15,Airport,AI-016,1408.4,None,1.0
2026-11-15,North,NO-017,697.03,None,0.702
2026-11-15,North,NO-018,1220.44,None,0.956
2026-11-15,North,NO-019,1030.67,None,0.876
2026-11-15,South,SO-020,817.92,None,0.76
2026-11-15,South,SO-021,1660.13,None,1.0
2026-11-15,South,SO-022,1394.61,None,1.0
2026-11-15,Center,CE-023,1866.19,None,1.0
2026-11-15,Center,CE-024,2531.51,None,1.0
2026-11-15,Center,CE-025,1922.75,None,1.0
2026-11-15,Center,CE-026,1494.8,None,0.912
2026-11-16,Urban,UR-001,1803.19,None,1.0
2026-11-16,Urban,UR-002,998.82,None,0.76
2026-11-16,Urban,UR-003,1555.6,None,1.0
2026-11-16,Urban,UR-004,2086.57,None,1.0
2026-11-16,Urban,UR-005,1762.02,None,1.0
2026-11-16,Suburban,SU-006,920.65,None,0.9
2026-11-16,Suburban,SU-007,1333.18,None,1.0
2026-11-16,Suburban,SU-008,995.34,None,0.954
2026-11-16,Suburban,SU-009,837.77,None,0.817
2026-11-16,Industrial,IN-010,1806.44,None,1.0
2026-11-16,Industrial,IN-011,1864.39,None,1.0
2026-11-16,Industrial,IN-012,2987.91,None,1.0
2026-11-16,Port,PO-013,1880.26,None,1.0
2026-11-16,Port,PO-014,1478.29,None,1.0
2026-11-16,Airport,AI-015,1326.18,None,1.0
2026-11-16,Airport,AI-016,1505.06,None,1.0
2026-11-16,North,NO-017,899.37,None,0.811
2026-11-16,North,NO-018,1156.94,None,0.923
2026-11-16,North,NO-019,1187.02,None,0.96
2026-11-16,South,SO-020,1137.92,None,0.931
2026-11-16,South,SO-021,1331.55,None,1.0
2026-11-16,South,SO-022,1148.86,None,0.916
2026-11-16,Center,CE-023,1621.9,None,1.0
2026-11-16,Center,CE-024,1892.83,None,1.0
2026-11-16,Center,CE-025,1723.41,None,1.0
2026-11-16,Center,CE-026,1933.36,None,1.0
2026-11-17,Urban,UR-001,1788.17,None,1.0
2026-11-17,Urban,UR-002,1111.16,None,0.807
2026-11-17,Urban,UR-003,1495.66,None,1.0
2026-11-17,Urban,UR-004,1514.9,None,0.963
2026-11-17,Urban,UR-005,2054.1,None,1.0
2026-11-17,Suburban,SU-006,900.8,None,0.887
2026-11-17,Suburban,SU-007,1116.68,None,0.989
2026-11-17,Suburban,SU-008,941.1,None,0.919
2026-11-17,Suburban,SU-009,758.17,None,0.769
2026-11-17,Industrial,IN-010,2213.41,None,1.0
2026-11-17,Industrial,IN-011,1933.35,None,1.0
2026-11-17,Industrial,IN-012,2501.59,None,1.0
2026-11-17,Port,PO-013,1107.1,None,0.902
2026-11-17,Port,PO-014,1210.1,None,0.935
2026-11-17,Airport,AI-015,1280.93,None,1.0
2026-11-17,Airport,AI-016,1078.67,None,0.907
2026-11-17,North,NO-017,1281.75,None,1.0
2026-11-17,North,NO-018,691.17,None,0.682
2026-11-17,North,NO-019,865.67,None,0.788
2026-11-17,South,SO-020,1178.75,None,0.953
2026-11-17,South,SO-021,1719.22,None,1.0
2026-11-17,South,SO-022,1348.14,None,1.0
2026-11-17,Center,CE-023,1470.79,None,0.974
2026-11-17,Center,CE-024,1860.33,None,1.0
2026-11-17,Center,CE-025,1287.81,None,0.912
2026-11-17,Center,CE-026,1020.84,None,0.73
2026-11-18,Urban,UR-001,1282.21,None,0.904
2026-11-18,Urban,UR-002,1380.82,None,0.92
2026-11-18,Urban,UR-003,1756.18,None,1.0
2026-11-18,Urban,UR-004,1703.78,None,1.0
2026-11-18,Urban,UR-005,1171.26,None,0.811
2026-11-18,Suburban,SU-006,612.33,None,0.702
2026-11-18,Suburban,SU-007,992.44,None,0.914
2026-11-18,Suburban,SU-008,866.67,None,0.87
2026-11-18,Suburban,SU-009,1358.7,None,1.0
2026-11-18,Industrial,IN-010,2350.74,None,1.0
2026-11-18,Industrial,IN-011,1671.64,None,0.969
2026-11-18,Industrial,IN-012,2396.38,None,1.0
2026-11-18,Port,PO-013,1385.52,None,1.0
2026-11-18,Port,PO-014,1416.97,None,1.0
2026-11-18,Airport,AI-015,1885.74,None,1.0
2026-11-18,Airport,AI-016,1249.61,None,0.99
2026-11-18,North,NO-017,1286.74,None,1.0
2026-11-18,North,NO-018,1438.38,None,1.0
2026-11-18,North,NO-019,1241.93,None,0.989
2026-11-18,South,SO-020,1485.68,None,1.0
2026-11-18,South,SO-021,1250.66,None,0.965
2026-11-18,South,SO-022,1395.63,None,1.0
2026-11-18,Center,CE-023,1246.47,None,0.877
2026-11-18,Center,CE-024,1323.72,None,0.823
2026-11-18,Center,CE-025,1528.6,None,1.0
2026-11-18,Center,CE-026,2154.92,None,1.0
2026-11-19,Urban,UR-001,1065.87,None,0.809
2026-11-19,Urban,UR-002,1480.96,None,0.962
2026-11-19,Urban,UR-003,1399.93,None,0.998
2026-11-19,Urban,UR-004,1803.32,None,1.0
2026-11-19,Urban,UR-005,1524.21,None,0.953
2026-11-19,Suburban,SU-006,1031.23,None,0.971
2026-11-19,Suburban,SU-007,1205.35,None,1.0
2026-11-19,Suburban,SU-008,936.51,None,0.916
2026-11-19,Suburban,SU-009,886.66,None,0.847
2026-11-19,Industrial,IN-010,2132.85,None,1.0
2026-11-19,Industrial,IN-011,2453.41,None,1.0
2026-11-19,Industrial,IN-012,2443.12,None,1.0
2026-11-19,Port,PO-013,1527.87,None,1.0
2026-11-19,Port,PO-014,1224.26,None,0.942
2026-11-19,Airport,AI-015,1021.83,None,0.948
2026-11-19,Airport,AI-016,1437.51,None,1.0
2026-11-19,North,NO-017,1216.24,None,0.982
2026-11-19,North,NO-018,1365.53,None,1.0
2026-11-19,North,NO-019,1256.65,None,0.997
2026-11-19,South,SO-020,1124.64,None,0.924
2026-11-19,South,SO-021,1173.6,None,0.925
2026-11-19,South,SO-022,1178.4,None,0.932
2026-11-19,Center,CE-023,1678.34,None,1.0
2026-11-19,Center,CE-024,2002.23,None,1.0
2026-11-19,Center,CE-025,940.31,None,0.757
2026-11-19,Center,CE-026,1787.14,None,1.0
2026-11-20,Urban,UR-001,1826.44,None,1.0
2026-11-20,Urban,UR-002,1489.89,None,0.966
2026-11-20,Urban,UR-003,309.45,None,0.485
2026-11-20,Urban,UR-004,1551.28,None,0.978
2026-11-20,Urban,UR-005,1386.41,None,0.897
2026-11-20,Suburban,SU-006,996.56,None,0.948
2026-11-20,Suburban,SU-007,1223.24,None,1.0
2026-11-20,Suburban,SU-008,1011.24,None,0.964
2026-11-20,Suburban,SU-009,1290.01,None,1.0
2026-11-20,Industrial,IN-010,1707.77,None,0.994
2026-11-20,Industrial,IN-011,2235.09,None,1.0
2026-11-20,Industrial,IN-012,2397.04,None,1.0
2026-11-20,Port,PO-013,1281.48,None,0.986
2026-11-20,Port,PO-014,889.22,None,0.785
2026-11-20,Airport,AI-015,1107.98,None,0.996
2026-11-20,Airport,AI-016,1085.01,None,0.91
2026-11-20,North,NO-017,815.34,None,0.766
2026-11-20,North,NO-018,1020.21,None,0.852
2026-11-20,North,NO-019,1268.66,None,1.0
2026-11-20,South,SO-020,1186.69,None,0.957
2026-11-20,South,SO-021,1186.05,None,0.932
2026-11-20,South,SO-022,1429.97,None,1.0
2026-11-20,Center,CE-023,1804.31,None,1.0
2026-11-20,Center,CE-024,1315.88,None,0.82
2026-11-20,Center,CE-025,1207.96,None,0.876
2026-11-20,Center,CE-026,1016.69,None,0.729
2026-11-21,Urban,UR-001,1563.42,None,1.0
2026-11-21,Urban,UR-002,1857.02,None,1.0
2026-11-21,Urban,UR-003,2953.48,None,1.0
2026-11-21,Urban,UR-004,2094.56,None,1.0
2026-11-21,Urban,UR-005,1793.71,None,1.0
2026-11-21,Suburban,SU-006,854.12,None,0.857
2026-11-21,Suburban,SU-007,1076.72,None,0.965
2026-11-21,Suburban,SU-008,976.74,None,0.942
2026-11-21,Suburban,SU-009,704.62,None,0.737
2026-11-21,Industrial,IN-010,1199.41,None,0.804
2026-11-21,Industrial,IN-011,1418.77,None,0.876
2026-11-21,Industrial,IN-012,1526.11,None,0.88
2026-11-21,Port,PO-013,1571.56,None,1.0
2026-11-21,Port,PO-014,1796.78,None,1.0
2026-11-21,Airport,AI-015,1136.5,None,1.0
2026-11-21,Airport,AI-016,1638.63,None,1.0
2026-11-21,North,NO-017,1050.65,None,0.893
2026-11-21,North,NO-018,941.27,None,0.812
2026-11-21,North,NO-019,1316.53,None,1.0
2026-11-21,South,SO-020,1166.81,None,0.946
2026-11-21,South,SO-021,1114.49,None,0.895
2026-11-21,South,SO-022,1065.42,None,0.873
2026-11-21,Center,CE-023,1171.16,None,0.845
2026-11-21,Center,CE-024,2025.27,None,1.0
2026-11-21,Center,CE-025,1462.8,None,0.989
2026-11-21,Center,CE-026,2252.03,None,1.0
2026-11-22,Urban,UR-001,2756.07,None,1.0
2026-11-22,Urban,UR-002,1497.64,None,0.969
2026-11-22,Urban,UR-003,1030.09,None,0.824
2026-11-22,Urban,UR-004,3567.31,None,1.0
2026-11-22,Urban,UR-005,2133.09,None,1.0
2026-11-22,Suburban,SU-006,1467.01,None,1.0
2026-11-22,Suburban,SU-007,1534.81,None,1.0
2026-11-22,Suburban,SU-008,1283.92,None,1.0
2026-11-22,Suburban,SU-009,1378.71,None,1.0
2026-11-22,Industrial,IN-010,1530.42,None,0.927
2026-11-22,Industrial,IN-011,1747.45,None,0.996
2026-11-22,Industrial,IN-012,1368.49,None,0.826
2026-11-22,Port,PO-013,1488.26,None,1.0
2026-11-22,Port,PO-014,1379.94,None,1.0
2026-11-22,Airport,AI-015,1016.67,None,0.946
2026-11-22,Airport,AI-016,1056.5,None,0.897
2026-11-22,North,NO-017,576.72,None,0.637
2026-11-22,North,NO-018,1692.09,None,1.0
2026-11-22,North,NO-019,902.99,None,0.808
2026-11-22,South,SO-020,1290.55,None,1.0
2026-11-22,South,SO-021,1418.12,None,1.0
2026-11-22,South,SO-022,989.47,None,0.834
2026-11-22,Center,CE-023,2777.17,None,1.0
2026-11-22,Center,CE-024,2547.0,None,1.0
2026-11-22,Center,CE-025,1638.9,None,1.0
2026-11-22,Center,CE-026,2180.32,None,1.0
2026-11-23,Urban,UR-001,1055.85,None,0.804
2026-11-23,Urban,UR-002,1827.6,None,1.0
2026-11-23,Urban,UR-003,1177.5,None,0.894
2026-11-23,Urban,UR-004,1373.15,None,0.905
2026-11-23,Urban,UR-005,1981.2,None,1.0
2026-11-23,Suburban,SU-006,820.96,None,0.836
2026-11-23,Suburban,SU-007,1069.83,None,0.961
2026-11-23,Suburban,SU-008,938.57,None,0.917
2026-11-23,Suburban,SU-009,873.35,None,0.839
2026-11-23,Industrial,IN-010,2130.89,None,1.0
2026-11-23,Industrial,IN-011,1679.38,None,0.972
2026-11-23,Industrial,IN-012,1871.85,None,0.999
2026-11-23,Port,PO-013,1288.33,None,0.989
2026-11-23,Port,PO-014,1668.55,None,1.0
2026-11-23,Airport,AI-015,1538.63,None,1.0
2026-11-23,Airport,AI-016,1368.27,None,1.0
2026-11-23,North,NO-017,1071.3,None,0.904
2026-11-23,North,NO-018,653.98,None,0.663
